source	interaction_type	target
Contig33888_RC	BN	NM_006780 
Contig33888_RC	BN	HSS00001972 
Contig33888_RC	BN	HSS00060369 
IFI27	BN	BST2 
EVI2A	BN	TRIM59 
EVI2A	BN	LIPA 
PPP1R3C	BN	GJB6 
NM_014729	BN	Contig55766_RC 
NM_014729	BN	Contig39939 
NM_014729	BN	CHGB 
NM_014729	BN	RASL11B 
NM_014729	BN	RNASEH2B 
NM_014729	BN	TLL2 
NM_014729	BN	MAGI3 
NM_014729	BN	PTBP1 
NM_014729	BN	HSS00335235 
NM_014729	BN	HSS00137322 
NM_014729	BN	ANKRD56 
SLC16A3	BN	NM_013332 
KIAA0513	BN	Contig1007_RC 
KIAA0513	BN	APBA2 
KIAA0513	BN	THOC3 
FAM13A1	BN	FGFR1OP2 
CD1D	BN	VDR 
CHGA	BN	U79257 
CHGA	BN	APBA2 
CREB3L2	BN	BAMBI 
CREB3L2	BN	GSN 
CREB3L2	BN	CD55 
MFSD2	BN	GIMAP6 
CYP4B1	BN	C20orf82 
APRIN	BN	RP5-875H10.1 
APRIN	BN	FLRT3 
Contig25610_RC	BN	SUSD1 
ARHGAP20	BN	IQWD1 
ARHGAP20	BN	C1orf165 
ARHGAP20	BN	KCNK2 
Contig36122_RC	BN	NM_016414 
KYNU	BN	LYZ 
KYNU	BN	XM_167124 
SERPINF1	BN	C14orf78 
SERPINF1	BN	TMOD1 
SERPINF1	BN	SH3BP5 
SERPINF1	BN	SLIT2 
SERPINF1	BN	ARHGAP20 
SERPINF1	BN	GABARAPL1 
VDAC1	BN	MORF4L2 
VDAC1	BN	SKAP2 
VDAC1	BN	POU2F1 
VDAC1	BN	KPNA2 
VDAC1	BN	PDHX 
VDAC1	BN	YARS 
VDAC1	BN	E2F3 
VDAC1	BN	hCT2310969 
LRFN2	BN	XM_212208 
GRAMD1B	BN	FBXO3 
Contig39732_RC	BN	AL133090 
Contig39732_RC	BN	NOL4 
Contig39732_RC	BN	L10374 
Contig39732_RC	BN	AF070632 
Contig39732_RC	BN	AL512727 
Contig39732_RC	BN	CBLN2 
AIF1	BN	C10orf125 
AIF1	BN	HCK 
AIF1	BN	LST1 
AIF1	BN	CD300C 
GAD1	BN	TAC1 
GAD1	BN	MEPE 
GAD1	BN	AK002107 
GAD1	BN	GAD2 
GAD1	BN	NXPH1 
C7	BN	ADH1A 
C7	BN	FBLN1 
LAP3	BN	KDELR2 
LAP3	BN	hCT2289195 
BLNK	BN	RGS10 
BLNK	BN	SUSD3 
BLNK	BN	CX3CR1 
MPP1	BN	DOPEY2 
MPP1	BN	CDCA5 
HSPB8	BN	EGF 
HSPB8	BN	HVCN1 
ENSA	BN	ANXA6 
NUDT11	BN	GPR22 
NUDT11	BN	ENST00000254279 
Contig5716_RC	BN	MKL2 
Contig5716_RC	BN	LRRC4C 
Contig5716_RC	BN	LRFN5 
Contig5716_RC	BN	SHANK2 
Contig50368	BN	SLCO2A1 
STARD8	BN	TEAD2 
STARD8	BN	GRRP1 
GJB1	BN	DMBT1 
GJB1	BN	RASSF2 
GJB1	BN	GJA12 
GJB1	BN	AF131815 
GJB1	BN	HOXD1 
GJB1	BN	C12orf34 
GJB1	BN	DMRT2 
GJB1	BN	TMC7 
TSPAN4	BN	TCN2 
TSPAN4	BN	RAMP2 
4-Sep	BN	DAO 
4-Sep	BN	RP4-756G23.1 
4-Sep	BN	MARCKSL1 
4-Sep	BN	C9orf164 
BDH2	BN	ASPH 
CD33	BN	CSF1R 
LANCL1	BN	SH3GL3 
LANCL1	BN	OMG 
LANCL1	BN	NM_024592 
GADD45A	BN	AF088019 
DSP	BN	FGL2 
DSP	BN	PKP2 
DSP	BN	SIX1 
DSP	BN	Contig50520_RC 
DSP	BN	SCARA5 
DSP	BN	BMP5 
DSP	BN	Contig44729_RC 
DSP	BN	AOX1 
DSP	BN	PRDM6 
DSP	BN	C20orf38 
DSP	BN	IGF2 
DSP	BN	TWIST1 
DSP	BN	MLPH 
DSP	BN	OGN 
DSP	BN	DSC3 
DSP	BN	CLIC6 
DSP	BN	HSS00082776 
DSP	BN	NOV 
COX5A	BN	NDUFAB1 
COX5A	BN	XM_063352 
PLXNA4A	BN	IGFBP7 
CACNB2	BN	TMEM65 
CACNB2	BN	PARK2 
CACNB2	BN	HSS00264213 
Contig9229	BN	STAT4 
Contig9229	BN	C1orf172 
Contig38965_RC	BN	KLHL23 
EID1	BN	ADSS 
EID1	BN	FH 
ACOT7	BN	SEZ6L2 
ACOT7	BN	SYN2 
ACOT7	BN	Contig436 
ACOT7	BN	ATCAY 
ACOT7	BN	LARGE 
ACOT7	BN	RPS5 
CDH18	BN	LRRN6C 
Contig46232	BN	C10orf39 
Contig46232	BN	Contig54403 
Contig46232	BN	AF113018 
Contig46232	BN	AF088003 
C21orf131	BN	NM_014059 
C21orf131	BN	RAB17 
ARMET	BN	SDF2L1 
ARMET	BN	DDIT3 
ARMET	BN	XBP1 
LILRB2	BN	RAC2 
LILRB2	BN	ACPP 
LILRB2	BN	CD48 
LILRB2	BN	GBP5 
LILRB2	BN	LILRA5 
Contig33003_RC	BN	AK055026 
Contig33003_RC	BN	HSS00296136 
CYP2B7P1	BN	CYP2B6 
CYP2B7P1	BN	AK094793 
P4HA1	BN	VEGF 
P4HA1	BN	NM_014445 
P4HA1	BN	CLEC2B 
P4HA1	BN	AL110176 
IDH1	BN	SQRDL 
IDH1	BN	CAT 
IDH1	BN	ENST00000274652 
RIMS1	BN	UNC13C 
AKR1C2	BN	CAB39L 
AKR1C2	BN	AKR1C1 
AKR1C2	BN	ENST00000295021 
FZD2	BN	LTBP2 
Contig40600_RC	BN	hCT32705.2 
Contig40600_RC	BN	hCT1970461 
Contig40600_RC	BN	HSS00264916 
CLIC4	BN	BTG3 
CLIC4	BN	RP11-217H1.1 
CLIC4	BN	MYLK 
CLIC4	BN	FAM114A1 
CLIC4	BN	LITAF 
CLIC4	BN	LRIG3 
SLC25A13	BN	NT5DC1 
NM_007030	BN	EPB41L3 
NM_007030	BN	KCNJ9 
NET1	BN	EDN3 
KIAA0319	BN	GRIA2 
KIAA0319	BN	OGDHL 
CYP46A1	BN	TGFBR1 
CYP46A1	BN	PTMA 
CYP46A1	BN	ABCG4 
LONRF2	BN	FAM102B 
NP	BN	MT1A 
Contig63649_RC	BN	VEGF 
WAS	BN	RUNX1 
Contig41774_RC	BN	C22orf35 
Contig41774_RC	BN	DLEU2L 
SCARA5	BN	Contig37991_RC 
SCARA5	BN	C2orf40 
SCARA5	BN	BMP4 
SCARA5	BN	SLC38A4 
SERPING1	BN	GPX3 
SERPING1	BN	Contig41804_RC 
SERPING1	BN	SOD3 
SERPING1	BN	BST1 
SERPING1	BN	CARD15 
SERPING1	BN	NID1 
SERPING1	BN	C14orf58 
SERPING1	BN	SERINC2 
SERPING1	BN	HSS00001419 
IGFBP4	BN	TPM4 
IGFBP4	BN	C13orf33 
Contig1389_RC	BN	AL109781 
Contig1389_RC	BN	FAM49B 
Contig1389_RC	BN	ANKH 
Contig1389_RC	BN	NDRG4 
Contig1389_RC	BN	ZNF25 
Contig1389_RC	BN	XM_208784 
Contig1389_RC	BN	hCT1822112.2 
Contig1389_RC	BN	BX105660 
CALM3	BN	RSE_00000565165 
CALM3	BN	ATP6V0C 
PRDM2	BN	UNC13A 
DNAJB4	BN	CLIC2 
DNAJB4	BN	CTAG1B 
DNAJB4	BN	IFRD1 
DNAJB4	BN	SMARCA1 
DNAJB4	BN	hCT1643811.3 
DNAJB4	BN	AF085954 
DNAJB4	BN	HSPA4L 
GABRG2	BN	ARL4C 
GABRG2	BN	SLC1A6 
GABRG2	BN	MCF2 
GABRG2	BN	SYT1 
GABRG2	BN	GLRA2 
GABRG2	BN	AK055794 
GABRG2	BN	B4GALT6 
ZCD1	BN	VDAC2 
RFTN1	BN	NM_032495 
Contig32899_RC	BN	Contig31398_RC 
AL137566	BN	NET1 
ATF3	BN	Contig14720_RC 
ATF3	BN	DDIT3 
CTSC	BN	NM_019027 
CTSC	BN	LY96 
CTSC	BN	CTSS 
CTSC	BN	RP1-93H18.5 
CTSC	BN	FCGR2A 
CTSC	BN	IFI30 
CTSC	BN	KCTD12 
EMX2OS	BN	EMX2 
H3F3B	BN	KCNG1 
Contig43096_RC	BN	FAIM2 
Contig43096_RC	BN	RTP1 
Contig43710_RC	BN	SRPX2 
Contig43710_RC	BN	NID1 
Contig43710_RC	BN	ALX3 
HIST1H2AD	BN	NM_003516 
AOC2	BN	AL117559 
AOC2	BN	DUSP26 
GUCY1B3	BN	FBXO9 
GUCY1B3	BN	NM_017933 
GUCY1B3	BN	QPCT 
GUCY1B3	BN	Contig47441_RC 
GUCY1B3	BN	ENST00000281471 
GUCY1B3	BN	PIK3CB 
GUCY1B3	BN	DRD1 
GUCY1B3	BN	AKT3 
GUCY1B3	BN	HSS00090278 
GUCY1B3	BN	hCT2327428 
ATP1A1	BN	TUBA2 
C12orf24	BN	MAPK8 
ENC1	BN	PIP5K2B 
A2M	BN	CYSLTR1 
A2M	BN	GAL3ST4 
A2M	BN	TNFSF10 
FBXW7	BN	RIMS2 
FBXW7	BN	hCT30016 
C1orf173	BN	BEX1 
C1orf173	BN	PLK2 
C1orf173	BN	NUDT11 
C1orf173	BN	CD200 
C1orf173	BN	AK094521 
PLA2G2A	BN	hCT1832087.1 
IGFBP7	BN	EPAS1 
PRB1	BN	AOC2 
PRB1	BN	AL831840 
PRB1	BN	BC034606 
EMILIN1	BN	MMP14 
Contig51252	BN	PIPOX 
Contig51252	BN	NT5E 
Contig51252	BN	ARSF 
Contig51252	BN	CKMT2 
Contig51252	BN	C4orf18 
KIAA1199	BN	FMOD 
KIAA1199	BN	COL6A3 
KIAA1199	BN	IGSF10 
KIAA1199	BN	ITIH2 
UGT8	BN	AL137342 
UGT8	BN	ANLN 
UGT8	BN	PRRG1 
UGT8	BN	HOXD1 
UGT8	BN	HHIP 
UGT8	BN	DUSP10 
RNF130	BN	RASGRP3 
RNF130	BN	SEPP1 
RNF130	BN	C10orf128 
RNF130	BN	IFIT2 
RNF130	BN	LDLRAP1 
RAE1	BN	TRAPPC2 
RAE1	BN	C6orf159 
RAE1	BN	AF052141 
Contig50156_RC	BN	FAM19A1 
Contig39490_RC	BN	BC041476 
STAG2	BN	Contig26627_RC 
STAG2	BN	Contig41850_RC 
STAG2	BN	AK024198 
CD180	BN	SPP1 
SEPP1	BN	CDKN1C 
SEPP1	BN	NM_006102 
SEPP1	BN	C6orf85 
UNC13A	BN	C12orf53 
Contig51328_RC	BN	Contig43639_RC 
Contig51328_RC	BN	ZNF706 
Contig51328_RC	BN	TMEM16C 
Contig51328_RC	BN	PRKACB 
Contig51328_RC	BN	CNR1 
Contig51328_RC	BN	GPM6A 
RREB1	BN	PNRC1 
RREB1	BN	CARD10 
RREB1	BN	LHFPL2 
RREB1	BN	FBLN1 
RREB1	BN	SLFN11 
HK3	BN	SERPINA1 
AF052115	BN	AKAP6 
HIGD1B	BN	P2RY14 
HIGD1B	BN	NM_178525 
AB037815	BN	LDB3 
AB037815	BN	CA14 
AB037815	BN	BTBD16 
AB037815	BN	PKD1L2 
Contig48542_RC	BN	CCDC15 
Contig48542_RC	BN	SCD 
Contig48542_RC	BN	EDIL3 
Contig48542_RC	BN	AK094936 
Contig48542_RC	BN	Z70699 
Contig48542_RC	BN	hCT1832870.2 
BMP5	BN	C20orf38 
ITPKA	BN	PDE4C 
ITPKA	BN	ANKRD43 
ITPKA	BN	HSS00405184 
ITPKA	BN	BC023258 
ITPKA	BN	hCT21474 
CEBPD	BN	GADD45B 
CEBPD	BN	GPRC5A 
CEBPD	BN	GDF15 
CEBPD	BN	AW673036_RC 
CEBPD	BN	Contig21997_RC 
CEBPD	BN	NFKBIZ 
CEBPD	BN	AK055564 
CEBPD	BN	RAB20 
CEBPD	BN	ALX3 
CEBPD	BN	AK023793 
CEBPD	BN	TNFRSF10B 
TTYH1	BN	C1orf61 
ELAVL1	BN	PGM2 
ELAVL1	BN	EMP2 
ELAVL1	BN	IL10RB 
ELAVL1	BN	IDH1 
ELAVL1	BN	ENTPD1 
ELAVL1	BN	NPL 
ELAVL1	BN	ENST00000274652 
ELAVL1	BN	PRRX1 
ELAVL1	BN	NM_024560 
Contig38752_RC	BN	Contig26141_RC 
MYT1L	BN	GLS 
MYT1L	BN	CHN1 
MYT1L	BN	MAP2K4 
MYT1L	BN	Contig46005_RC 
MYT1L	BN	MYO5A 
MYT1L	BN	Contig39732_RC 
MYT1L	BN	Contig52681_RC 
MYT1L	BN	SLC12A5 
MYT1L	BN	AK026384 
MYT1L	BN	NM_153016 
MYT1L	BN	HSS00289298 
MSX1	BN	CXCR4 
MSX1	BN	DHRS3 
MSX1	BN	PRELP 
MSX1	BN	CCDC102A 
MSX1	BN	BC017970 
GZMK	BN	IL7R 
KIAA1467	BN	MAPT 
KIAA1467	BN	CACNB2 
KIAA1467	BN	DCBLD1 
KIAA1467	BN	KIF6 
KIAA1467	BN	IDH3A 
TERF2IP	BN	EIF1B 
Contig30994_RC	BN	CTSK 
Contig30994_RC	BN	SEMA3C 
Contig30994_RC	BN	TBX18 
RAMP2	BN	CLIC5 
RAMP2	BN	LSR 
ITSN1	BN	LMNA 
ITSN1	BN	KIAA0802 
ITSN1	BN	ARL3 
ITSN1	BN	AK091677 
ITSN1	BN	NM_199283 
ITSN1	BN	OR5BU1 
MAPK8IP2	BN	UPK1B 
MAPK8IP2	BN	CHX10 
MAPK8IP2	BN	TMEM102 
MAPK8IP2	BN	CHIA 
MAPK8IP2	BN	TRPM8 
MAPK8IP2	BN	AK091917 
KCNJ6	BN	Contig5621_RC 
IKZF5	BN	CPA4 
IKZF5	BN	CNIH2 
IKZF5	BN	CR592555 
CCNG1	BN	Contig18967_RC 
CCNG1	BN	AF052174 
CCNG1	BN	TRDMT1 
CCNG1	BN	TSC22D3 
CCNG1	BN	AHNAK 
CCNG1	BN	Contig23404_RC 
CCNG1	BN	PDK4 
CCNG1	BN	GABPB2 
CCNG1	BN	NEDD1 
CCNG1	BN	hCT1971194.1 
CNN2	BN	LILRB3 
CNN2	BN	TLN1 
Contig65300_RC	BN	RFTN2 
Contig65300_RC	BN	C1orf133 
Contig29067_RC	BN	NM_199338 
PAH	BN	KAL1 
Contig35257_RC	BN	AASS 
Contig35257_RC	BN	BC013940 
Contig16329_RC	BN	DUSP8 
Contig16329_RC	BN	Contig12205_RC 
AB011146	BN	Contig44652_RC 
AB011146	BN	RAB26 
GJA12	BN	GAL3ST1 
Contig45138_RC	BN	NM_152722 
ODZ2	BN	CDH8 
RELN	BN	AL080072 
XRCC3	BN	PHF19 
SMARCA1	BN	TXNRD1 
SMARCA1	BN	Contig32084_RC 
SMARCA1	BN	NM_207462 
NRCAM	BN	Contig43449_RC 
NRCAM	BN	DKK3 
NRCAM	BN	GPR155 
NRCAM	BN	NAV3 
EPN3	BN	PELI3 
PSPH	BN	PSPHL 
LGALS8	BN	MLSTD1 
C1orf175	BN	DMKN 
Contig47865	BN	LRRC54 
Contig47865	BN	FAM46C 
Contig47865	BN	ECM2 
Contig47865	BN	BNC2 
Contig47865	BN	AK001099 
Contig47865	BN	Contig43710_RC 
Contig47865	BN	COL4A6 
TCL1B	BN	HSS00048926 
TCL1B	BN	AK090595 
TCL1B	BN	BC014346 
TCL1B	BN	AK022016 
TCL1B	BN	RP11-506K6.3 
TCL1B	BN	hCT1646638.2 
STXBP1	BN	NM_006082 
STXBP1	BN	OGDHL 
STXBP1	BN	PKNOX2 
STXBP1	BN	STMN3 
STXBP1	BN	RPS5 
HOOK1	BN	AF070595 
HOOK1	BN	Contig37371_RC 
HOOK1	BN	AF111801 
HOOK1	BN	HSS00303609 
CACNA1G	BN	PLCH2 
CACNA1G	BN	PRRT1 
Contig14068_RC	BN	Contig37072_RC 
Contig14068_RC	BN	AK057923 
Contig14068_RC	BN	MYCN 
Contig14068_RC	BN	AK021991 
SLC6A12	BN	CABP3 
SERPINA5	BN	SERPINA3 
SERPINA5	BN	CHI3L1 
AL157448	BN	AF070564 
AL157448	BN	AK054978 
C16orf74	BN	PLA2G5 
UBE2T	BN	hCT1829182.2 
SNURF	BN	SNRPN 
SNURF	BN	EHD3 
SNURF	BN	AF052119 
ENTPD1	BN	ARPC1B 
ENTPD1	BN	AL833543 
CKS2	BN	ARG2 
RTN1	BN	MPP1 
NM_006082	BN	hCT10874.3 
FOXD1	BN	F10 
FOXD1	BN	ANPEP 
FOXD1	BN	CYP4B1 
FOXD1	BN	FZD2 
C9orf94	BN	TRH 
C9orf94	BN	C8orf34 
GRAMD1C	BN	SLC15A2 
GRAMD1C	BN	KCNJ16 
GRAMD1C	BN	SLC39A12 
FAM38A	BN	PTHR1 
FAM38A	BN	CSPG4 
RP11-11C5.2	BN	Contig31509_RC 
RP11-11C5.2	BN	CARHSP1 
RP11-11C5.2	BN	C20orf133 
MAB21L1	BN	COL11A1 
SLC16A8	BN	C20orf10 
Contig48945_RC	BN	DSG2 
Contig48945_RC	BN	NID2 
GNG3	BN	ATP6V1F 
GNG3	BN	GPI 
GNG3	BN	ATP6V1H 
GNG3	BN	STAR 
GNG3	BN	C20orf103 
GNG3	BN	ENST00000266592 
GNG3	BN	CHCHD6 
GNG3	BN	TMEM118 
GNG3	BN	C2orf32 
GNG3	BN	NRG1 
GNG3	BN	HSS00293550 
SLCO2B1	BN	UNC93B1 
TMEFF2	BN	LANCL1 
TMEFF2	BN	NM_007030 
TMEFF2	BN	TMEM16D 
TMEFF2	BN	ANKS1B 
Contig52681_RC	BN	EHD3 
Contig52681_RC	BN	KHDRBS3 
Contig52681_RC	BN	RAE1 
Contig52681_RC	BN	Contig52224_RC 
Contig52681_RC	BN	RAB6B 
Contig52681_RC	BN	C16orf45 
Contig52681_RC	BN	RAI14 
CNN3	BN	BAG3 
CNN3	BN	PLSCR4 
CNN3	BN	FGF2 
CNN3	BN	SLC44A3 
PITPNB	BN	SACS 
PITPNB	BN	B3GNT2 
PITPNB	BN	ENST00000294982 
PITPNB	BN	ENST00000229384 
PITPNB	BN	INTS8 
PITPNB	BN	KCNT2 
RP11-130N24.1	BN	hCT2306440 
NM_006477	BN	ASTN1 
NM_006477	BN	RASAL1 
NM_006477	BN	RTN4R 
CCDC4	BN	CALB1 
ADAM15	BN	METRN 
NDUFA5	BN	LRPPRC 
NDUFA5	BN	SEMA3A 
NDUFA5	BN	Contig17333_RC 
NDUFA5	BN	CCDC88 
NDUFA5	BN	BLOC1S2 
NDUFA5	BN	GUF1 
NDUFA5	BN	ATAD3C 
NDUFA5	BN	HSS00058528 
NDUFA5	BN	BC029578 
NDUFA5	BN	HSS00292356 
MMP14	BN	ADAM12 
CLEC2B	BN	B2M 
CLEC2B	BN	TNFAIP8 
AFF3	BN	KIAA1045 
AFF3	BN	BC038512 
MRC2	BN	PTGDS 
MRC2	BN	MBOAT1 
MRC2	BN	MXRA8 
GABRB1	BN	BC036436 
CCNA2	BN	CENPA 
Contig30499_RC	BN	Contig56010_RC 
Contig30499_RC	BN	VPS36 
Contig30499_RC	BN	RNPC3 
SMARCA3	BN	AK056011 
Contig37072_RC	BN	AK023572 
GSN	BN	IGFBP5 
GSN	BN	RIMS1 
GSN	BN	Contig49405_RC 
GSN	BN	JUP 
Contig44729_RC	BN	Contig28712_RC 
Contig44729_RC	BN	GPC6 
Contig44729_RC	BN	Contig13957_RC 
Contig44729_RC	BN	STRA6 
Contig44729_RC	BN	EGFLAM 
INPPL1	BN	Contig48014_RC 
INPPL1	BN	SYN3 
INPPL1	BN	HIF3A 
INPPL1	BN	DOCK6 
HSD11B2	BN	Contig47297_RC 
HSD11B2	BN	HSS00348353 
HSD11B2	BN	HSS00046127 
HSD11B2	BN	PLAC9 
HSD11B2	BN	HSS00269962 
HSD11B2	BN	AK026119 
PCNX	BN	HSS00137322 
GJB6	BN	CABLES1 
GJB6	BN	EDG7 
GJB6	BN	EYA1 
TPST1	BN	BCMO1 
TPST1	BN	PTX3 
TPST1	BN	HS3ST3B1 
TPST1	BN	GCLM 
TPST1	BN	MAOB 
TPST1	BN	SLC39A14 
TPST1	BN	RFTN1 
TPST1	BN	EFCAB3 
TPST1	BN	CXCL5 
TPST1	BN	HSS00258785 
ADFP	BN	HSS00144494 
RNF12	BN	GABRA4 
RNF12	BN	KIAA0241 
RNF12	BN	PJA2 
RNF12	BN	SERINC1 
RNF12	BN	SEH1L 
RNF12	BN	ATP5L 
RNF12	BN	hCT1970941.1 
PCK2	BN	PCDH20 
C6orf154	BN	C1QTNF4 
C6orf154	BN	BC027847 
Contig44568_RC	BN	SORBS2 
Contig44568_RC	BN	ANGPTL1 
Contig44568_RC	BN	PLN 
AF131795	BN	LENG10 
AF131795	BN	AK023999 
AF131795	BN	AL049919 
AF131795	BN	BC029472 
CCDC87	BN	KIF9 
NCKAP1L	BN	C3 
NCKAP1L	BN	SCIN 
NCKAP1L	BN	UCP2 
NCKAP1L	BN	HSS00183238 
VEZF1	BN	CPM 
VEZF1	BN	CHD7 
VEZF1	BN	PHF16 
VEZF1	BN	MTMR10 
VEZF1	BN	AK022398 
VEZF1	BN	NASP 
VEZF1	BN	NOTCH1 
VEZF1	BN	AK093857 
VEZF1	BN	AL713660 
VEZF1	BN	SLCO3A1 
Contig16750_RC	BN	LRRC44 
ALAS2	BN	CA1 
DYNC1I1	BN	PRC1 
DYNC1I1	BN	BEX2 
DYNC1I1	BN	SLC4A1AP 
ST3GAL5	BN	Contig33234_RC 
ST3GAL5	BN	Contig63625_RC 
ST3GAL5	BN	PTBP2 
BCKDHB	BN	SLC28A2 
PCSK1	BN	AK025205 
PCSK1	BN	AK056003 
PCSK1	BN	PTTG1IP 
PCSK1	BN	RPH3A 
PCSK1	BN	HSS00293550 
VCL	BN	PALMD 
Contig49095_RC	BN	MTA3 
HSF2	BN	PURB 
STMN2	BN	PANX1 
STMN2	BN	TAGLN3 
STMN2	BN	PDE1A 
STMN2	BN	hCT1829585.2 
Contig34732_RC	BN	Contig41774_RC 
Contig34732_RC	BN	AK023526 
Contig34732_RC	BN	HSS00105008 
CD55	BN	CR1 
HCN4	BN	AK023027 
UQCRFS1	BN	ATP5A1 
UQCRFS1	BN	NDUFB6 
AOX1	BN	MAB21L1 
AOX1	BN	OSR1 
PAPSS2	BN	STMN4 
FRMD4B	BN	C11orf9 
FRMD4B	BN	DOCK10 
FRMD4B	BN	RNF125 
FRMD4B	BN	EDG2 
FRMD4B	BN	NM_024841 
SEC14L5	BN	PDIA2 
MLLT7	BN	BC002770 
KLRC2	BN	KLRC3 
THBD	BN	DUSP5 
THBD	BN	THBS1 
THBD	BN	MYC 
NAP1L3	BN	TMEM14A 
NAP1L3	BN	AL133109 
NAP1L3	BN	EIF1AX 
NAP1L3	BN	AK094521 
Contig16181_RC	BN	TRPM3 
Contig16181_RC	BN	HSS00001474 
ASB2	BN	Contig48021_RC 
CBR1	BN	TYMS 
CBR1	BN	RBP7 
CBR1	BN	PMP22 
CBR1	BN	hCT1815504.1 
SLC7A10	BN	CXCL14 
SLC7A10	BN	SLC13A5 
VDAC3	BN	RWDD2 
VDAC3	BN	ABHD10 
ATP6V0B	BN	AF085874 
SCG5	BN	ZNF365 
SCG5	BN	AUH 
PRDM6	BN	CPXM2 
PRDM6	BN	ITGBL1 
PRDM6	BN	Contig30994_RC 
PRDM6	BN	MRC2 
PRDM6	BN	AK026784 
C20orf38	BN	SLPI 
C20orf38	BN	JAM2 
C20orf38	BN	CYP1B1 
C20orf38	BN	RIPK4 
C20orf38	BN	AK001099 
C20orf38	BN	NM_018242 
C20orf38	BN	FAM20A 
C20orf38	BN	HSS00082776 
MTMR4	BN	ENST00000294982 
MTMR4	BN	KCNA6 
MTMR4	BN	EAF1 
MTMR4	BN	VGCNL1 
MTMR4	BN	hCT1835226.2 
MTMR4	BN	hCT1830427.2 
SLC1A3	BN	ELOVL2 
LZTFL1	BN	ITSN1 
LZTFL1	BN	STAMBPL1 
Contig31018_RC	BN	KLHDC6 
Contig31018_RC	BN	ENST00000296609 
U79257	BN	AK054679 
MYO1E	BN	JAM3 
NECAP1	BN	TUSC3 
NECAP1	BN	ACTR3B 
NECAP1	BN	PAK1 
NECAP1	BN	C10orf35 
LMCD1	BN	SEMA3G 
DLG2	BN	GABRA4 
DLG2	BN	LRRC8B 
PRRG1	BN	LAMP2 
PRRG1	BN	MAN2A1 
MIA	BN	Contig40165_RC 
MIA	BN	HSS00213762 
DDHD2	BN	AMY2B 
DDHD2	BN	Contig17350_RC 
DDHD2	BN	AL137513 
DDHD2	BN	AL832086 
DDHD2	BN	C10orf54 
LDB2	BN	C9orf4 
LDB2	BN	NGFRAP1L1 
LDB2	BN	ZFPM2 
LDB2	BN	AFF2 
LDB2	BN	FGF12 
LDB2	BN	FAM84A 
LDB2	BN	C6orf168 
LDB2	BN	BC030087 
LDB2	BN	HSS00104477 
LDB2	BN	BC035737 
UNC13C	BN	RAPGEF4 
UNC13C	BN	DDN 
MKNK2	BN	P4HA2 
MKNK2	BN	CDK2AP2 
MKNK2	BN	KLK14 
MKNK2	BN	PLOD1 
MKNK2	BN	TATDN3 
MKNK2	BN	AF041410 
MKNK2	BN	SLC2A4RG 
Contig43688_RC	BN	SCG3 
WNK2	BN	RAP1GAP 
WNK2	BN	PELI3 
WNK2	BN	CCDC64 
WNK2	BN	NM_203481 
WNK2	BN	CLEC2L 
SLC5A3	BN	Contig50905_RC 
SLC5A3	BN	RBP1 
SLC5A3	BN	DRD4 
SLC5A3	BN	TLCD1 
SLC5A3	BN	MRPS6 
SLC5A3	BN	NM_032763 
SLC5A3	BN	BC013077 
SLC5A3	BN	NM_001004321 
PTAFR	BN	TREM2 
PTAFR	BN	GAL3ST4 
PTAFR	BN	ADORA3 
PTAFR	BN	HSS00143961 
PTAFR	BN	C17orf60 
RAB25	BN	UMODL1 
SAMD9	BN	P2RY5 
SAMD9	BN	CALCRL 
RAPGEF5	BN	SLC6A15 
RAPGEF5	BN	FAM55C 
RAPGEF5	BN	CHN2 
BASP1	BN	LASS6 
CLU	BN	ITM2C 
CLU	BN	hCT2314299 
Contig29732_RC	BN	NM_024687 
DGKE	BN	ENST00000276807 
DGKE	BN	PIK3CB 
STOML1	BN	TRIM17 
SLC24A1	BN	MYOZ1 
SLC24A1	BN	MSH5 
Contig7245_RC	BN	Contig13957_RC 
DRD4	BN	BC007626 
PLA1A	BN	RAMP3 
TCIRG1	BN	XLKD1 
TCIRG1	BN	COL4A2 
PLP2	BN	SAA1 
PLP2	BN	TCIRG1 
STX1A	BN	SYNGR1 
STX1A	BN	C1orf95 
STX1A	BN	CLSTN3 
STX1A	BN	AB011146 
STX1A	BN	Contig29732_RC 
STX1A	BN	KRT17 
STX1A	BN	GNAO1 
STX1A	BN	EFHD2 
STX1A	BN	ZNF179 
STX1A	BN	KCNIP3 
STX1A	BN	RCOR2 
STX1A	BN	SLC8A2 
NPY	BN	CRHBP 
NPY	BN	SST 
GPRC5B	BN	MOBKL2B 
GPRC5B	BN	NCAM1 
GPRC5B	BN	RNF130 
GPRC5B	BN	Contig45185_RC 
GPRC5B	BN	FAM123A 
GPRC5B	BN	IQCK 
HIC1	BN	SMG6 
HIC1	BN	ANKRD37 
Contig45185_RC	BN	COL4A5 
Contig65227	BN	PJA2 
Contig65227	BN	ENST00000336420 
SV2B	BN	SH3GL2 
SV2B	BN	CHGB 
SV2B	BN	KIAA1467 
Contig67249_RC	BN	SRPK3 
Contig67249_RC	BN	CHKB 
Contig67249_RC	BN	HSS00344378 
DKK3	BN	NM_006394 
ATP6V1E1	BN	ATPIF1 
NINJ2	BN	Contig31525_RC 
NINJ2	BN	AF086106 
BCAS2	BN	MRPL15 
BCAS2	BN	IARS 
BCAS2	BN	Contig18476_RC 
